twitch_id,days,mature,views,partner,id,broadcaster_type,login,display_name,created_at,new_view_count,view_growth,last_game_id,last_game_name,,
32420755,2269,FALSE,7985,FALSE,7529,affiliate,mathoxs,Mathoxs,2012-07-25T18:39:30Z,20638,12653,24241,Final Fantasy XIV Online,,
32203810,2278,FALSE,14985,FALSE,5198,affiliate,masytrix,Masytrix,2012-07-17T11:17:47Z,16344,1359,509658,Just Chatting,,
60240391,1650,FALSE,3387,FALSE,7277,affiliate,mastter01,Mastter01,2014-04-05T13:48:53Z,3878,491,,,,
184476310,311,TRUE,5214,FALSE,4992,affiliate,masterzwerg1,MasterZwerg1,2017-12-05T08:59:58Z,103258,98044,509658,Just Chatting,,
138834253,706,TRUE,4074,FALSE,7990,affiliate,masterunit,Masterunit,2016-11-05T20:11:58Z,23267,19193,509663,Special Events,,
68080370,1522,FALSE,3856,FALSE,2744,affiliate,mastertux,mastertux,2014-08-03T17:59:58Z,9778,5922,501804885,Stranded: Alien Dawn,,
29214396,2394,TRUE,8108876,TRUE,1276,partner,mastertay,MasterTay,2012-03-23T21:00:25Z,20136867,12027991,32982,Grand Theft Auto V,,
56994344,1697,TRUE,1082,FALSE,6086,affiliate,mastertaulin,MasterTaulin,2014-02-17T13:49:57Z,2269,1187,503446,Star Wars Jedi: Fallen Order,,
156899245,516,TRUE,5293,FALSE,3425,affiliate,masterputzko,MasterPutzko,2017-05-14T20:37:36Z,8893,3600,511224,Apex Legends,,
108701885,1043,TRUE,1867,FALSE,5865,,masterpain_,MasterPain_,2015-12-04T21:28:37Z,2696,829,512709,Call of Duty: Black Ops Cold War,,
78089207,1385,TRUE,3952,FALSE,1137,affiliate,masteroperator1,MasterOperator1,2014-12-27T12:57:48Z,16939,12987,515066,SnowRunner,,
40352582,2060,FALSE,899,FALSE,8729,,masterloeni,Masterloeni,2013-02-15T20:37:56Z,916,17,512912,Archero,,
33808673,2245,TRUE,1025,FALSE,4784,,masterleon,MasterLeon,2012-08-14T11:02:55Z,1744,719,490377,Sea of Thieves,,
55220251,1728,FALSE,6807,FALSE,2424,affiliate,masterjoful,Masterjoful,2014-01-18T22:03:13Z,14890,8083,489543,Marvel Future Fight,,
32591502,2263,TRUE,1988,FALSE,2125,affiliate,masterelite3000,Masterelite3000,2012-07-31T18:35:49Z,2884,896,494082,Visage,,
142898932,655,TRUE,288032,TRUE,8052,partner,masterdlx,MasterDLX,2016-12-26T11:33:35Z,1405710,1117678,493815,Oxygen Not Included,,
122234612,848,TRUE,2024,FALSE,5608,affiliate,masterdietn,MasterDietn,2016-04-20T00:27:58Z,2614,590,514858,League of Legends: Wild Rift,,
189048861,279,TRUE,625,FALSE,5777,affiliate,masterdeluxxe,masterdeluxxe,2018-01-05T17:56:41Z,6134,5509,32982,Grand Theft Auto V,,
30899319,2326,TRUE,6658,FALSE,8927,affiliate,masterchieef94,MasterChieef94,2012-05-29T17:54:13Z,24221,17563,32982,Grand Theft Auto V,,
51211984,1797,FALSE,6419,FALSE,6808,affiliate,masshd,MassHD,2013-11-07T17:40:25Z,8551,2132,509658,Just Chatting,,
85708918,1299,FALSE,176,FALSE,2401,,massaya,Massaya,2015-03-21T01:44:35Z,930,754,500188,Hunt: Showdown,,
86876025,1292,TRUE,4148,FALSE,4540,affiliate,mass192,mass192,2015-03-29T19:43:38Z,7158,3010,30921,Rocket League,,
99670862,1149,FALSE,6962,FALSE,3938,affiliate,mashsrl,MashSRL,2015-08-18T22:10:04Z,7367,405,2692,Super Mario 64,,
103510290,1105,TRUE,757,FALSE,7141,,mashinegunspanky,MashineGunSpanky,2015-10-02T19:11:46Z,1708,951,,,,
25481939,2554,FALSE,1935548,TRUE,7125,partner,mashed8,mashed8,2011-10-15T19:19:24Z,2902593,967045,514974,Battlefield 2042,,
26617189,2501,FALSE,1701294,TRUE,680,partner,maseschine,maseschine,2011-12-06T23:39:44Z,1702394,1100,512710,Call of Duty: Warzone,,
38114687,2141,TRUE,2310383,TRUE,3115,partner,maschinetv,MaschineTV,2012-12-01T11:17:51Z,4366756,2056373,516575,VALORANT,,
95594495,1191,TRUE,5567,FALSE,5763,,maschi1802,maschi1802,2015-07-08T19:13:02Z,8766,3199,508455,Valheim,,
72099257,1462,FALSE,1698,FALSE,5419,affiliate,masarunai,MasaruNai,2014-09-28T13:37:39Z,2790,1092,516575,VALORANT,,
124370310,880,TRUE,11911,FALSE,9095,affiliate,maryshakur,MaryShakur,2016-05-15T23:14:13Z,22163,10252,494131,Little Nightmares,,
82560614,1337,TRUE,17799,FALSE,932,affiliate,marysae,MarySae,2015-02-13T17:24:41Z,36115,18316,1515862749,Disney Dreamlight Valley,,
143020865,654,TRUE,18549,FALSE,2789,affiliate,maryhannibal,MaryHannibal,2016-12-27T17:38:11Z,19781,1232,509673,Makers & Crafting,,
101592052,1132,TRUE,32533,FALSE,6370,affiliate,mary_prallhans,Mary_Prallhans,2015-09-06T16:15:38Z,33086,553,491115,Paladins,,
41835381,2023,FALSE,1677,FALSE,3957,affiliate,marveffect95,MarvEffect95,2013-03-29T15:05:05Z,5738,4061,65632,DayZ,,
35049303,2246,TRUE,8869,FALSE,4043,affiliate,maruu,Maruu,2012-08-18T01:11:07Z,9345,476,493597,New World,,
135078681,752,TRUE,163140,FALSE,5058,affiliate,martinlooserkingtv,MartinLooserKingTV,2016-09-20T16:32:54Z,236990,73850,32982,Grand Theft Auto V,,
185716529,300,FALSE,16516,FALSE,3916,,martinguerrerotv,MartinGuerreroTV,2017-12-13T21:23:00Z,17190,674,509658,Just Chatting,,
41777024,2025,FALSE,793687,TRUE,8127,partner,martin_guerrero,Martin_Guerrero,2013-03-27T21:14:55Z,1477797,684110,1199725270,WWE 2K22,,
45161723,1912,TRUE,398,FALSE,4175,,martende,MartenDE,2013-06-24T19:35:56Z,492,94,5564,Mario Tennis,,
115497582,974,TRUE,7014,FALSE,4413,affiliate,marsimo88,marsimo88,2016-02-11T13:24:17Z,10211,3197,32982,Grand Theft Auto V,,
57099551,1678,FALSE,9773,FALSE,753,affiliate,marsimania,MarSiMania,2014-02-18T17:00:24Z,17465,7692,102007682,God of War Ragnarök,,
129784981,797,FALSE,6619,FALSE,8913,affiliate,marshmelitv,MarshmeliTV,2016-07-17T12:45:44Z,11858,5239,497883,My Time at Portia,,
80201383,1363,FALSE,17466,FALSE,970,affiliate,marshmeion,marshmeIon,2015-01-18T15:46:44Z,30224,12758,494055,Don't Knock Twice,,
122438735,899,FALSE,6263,FALSE,3743,affiliate,marshiie,marshiie,2016-04-22T20:28:51Z,17644,11381,491487,Dead by Daylight,,
32019744,2285,FALSE,110956,FALSE,3061,affiliate,marsheltv,MarshelTV,2012-07-10T11:13:05Z,116164,5208,65632,DayZ,,
79960850,1357,TRUE,1074,FALSE,1897,,marshel91,Marshel91,2015-01-16T15:20:52Z,2134,1060,509658,Just Chatting,,
67042209,1530,FALSE,1144,FALSE,8785,,marsdiamant03,MarsDiamant03,2014-07-23T16:43:39Z,1168,24,504462,Call of Duty: Black Ops 4,,
64852873,1563,TRUE,12532,FALSE,2827,affiliate,marow0815,Marow0815,2014-06-22T10:23:05Z,14937,2405,18122,World of Warcraft,,
143720515,646,TRUE,15316,FALSE,41,affiliate,maroqld,maroqld,2017-01-03T20:36:34Z,17140,1824,500188,Hunt: Showdown,,
94192769,1182,FALSE,914,FALSE,651,affiliate,marokuna,Marokuna,2015-06-22T18:32:44Z,11433,10519,670867987,Pokémon Scarlet/Violet,,
86574110,1294,TRUE,8391,FALSE,599,affiliate,marmoth_dunkelauge,Marmoth_Dunkelauge,2015-03-27T20:07:34Z,14252,5861,66082,Games + Demos,,
56350958,1706,TRUE,15150,FALSE,3601,,marlonsomusic,MarlonsoMusic,2014-02-07T14:19:58Z,29012,13862,91423,Dark Souls II,,
64342798,1581,FALSE,24923,FALSE,1597,affiliate,marius89tm,Marius89TM,2014-06-14T12:18:25Z,402401,377478,687129551,Trackmania,,
126591405,848,FALSE,752,FALSE,4859,affiliate,maritocasito,maritocasito,2016-06-12T11:57:21Z,3339,2587,509658,Just Chatting,,
118970401,937,TRUE,1644,FALSE,3483,,marioyttv,MarioYTTV,2016-03-17T18:44:30Z,2127,483,497462,Tropico 6,,
71049707,1490,TRUE,10660,FALSE,4897,affiliate,mario_unleashed,Mario_unleashed,2014-09-12T14:10:48Z,11040,380,511224,Apex Legends,,
122936423,892,TRUE,2309,FALSE,4094,affiliate,marinadenbaer_yizzy,marinadenbaer_yizzy,2016-04-28T17:28:29Z,3447,1138,8090,Final Fantasy IX,,
43156178,1987,TRUE,112553,TRUE,409,partner,marimkay,marimkay,2013-05-04T00:26:56Z,596645,484092,509658,Just Chatting,,
54946748,1720,TRUE,2172,FALSE,6332,affiliate,marie951,Marie951,2014-01-13T18:46:47Z,5875,3703,516173984,Cult of the Lamb,,
190503864,272,FALSE,2893,FALSE,3993,affiliate,mari0akheart,mari0akheart,2018-01-13T15:44:58Z,27575,24682,670867987,Pokémon Scarlet/Violet,,
48712659,1861,TRUE,12248,FALSE,1722,affiliate,marenthyu,Marenthyu,2013-09-07T23:36:37Z,23694,11446,21779,League of Legends,,
84549772,1315,TRUE,9146,FALSE,4705,,marelpelp,Marelpelp,2015-03-07T00:15:23Z,9168,22,496960,Assassin's Creed Origins,,
29658861,2377,TRUE,8390,FALSE,2179,affiliate,mardock007,Mardock007,2012-04-09T18:02:59Z,30433,22043,18122,World of Warcraft,,
153807516,541,FALSE,1137,FALSE,6158,,marcynetik,Marcynetik,2017-04-18T15:32:05Z,4134,2997,506415,Sekiro: Shadows Die Twice,,
109644748,1030,TRUE,1816,FALSE,1717,affiliate,marcymcwhy,MarcyMcWhy,2015-12-16T16:29:22Z,32362,30546,516575,VALORANT,,
60942599,1632,FALSE,286,FALSE,5912,,marcus1503yt,marcus1503YT,2014-04-15T19:32:16Z,459,173,,,,
52367559,1769,FALSE,1535,FALSE,2442,,marctvde,MarcTVde,2013-11-29T19:56:31Z,1576,41,10724,Beautiful Katamari,,
54844912,1734,TRUE,2614095,TRUE,4313,partner,marcoopz,MarcoOPz,2014-01-12T00:34:20Z,7537242,4923147,493057,PUBG: BATTLEGROUNDS,,
88167430,1281,TRUE,26549,FALSE,2898,affiliate,marco__aohc,Marco__AoHC,2015-04-10T22:28:44Z,39031,12482,516575,VALORANT,,
29812787,2322,FALSE,1681,FALSE,5791,affiliate,marcnado,Marcnado,2012-04-15T18:28:45Z,2841,1160,490384,Planet Coaster,,
51097991,1794,FALSE,10024,FALSE,5933,affiliate,marckeilcaster,MarcKeilCaster,2013-11-04T15:52:14Z,14449,4425,670867987,Pokémon Scarlet/Violet,,
189396240,278,FALSE,3278,FALSE,7766,affiliate,marcigamerlive,MarciGamerLive,2018-01-07T15:35:46Z,9045,5767,518379,Pokémon Unite,,
63845805,1575,FALSE,392,FALSE,8841,,marcelreise96,Marcelreise96,2014-06-07T12:11:31Z,454,62,33389,Generation Zero,,
126553622,848,FALSE,12700,FALSE,2056,affiliate,marcelpetzold,MarcelPetzold,2016-06-12T00:03:44Z,15086,2386,512710,Call of Duty: Warzone,,
79998083,1365,TRUE,9405,FALSE,142,affiliate,marcelicious,Marcelicious,2015-01-16T20:28:57Z,52417,43012,494099,Kingdom Hearts HD 1.5 + 2.5 ReMIX,,
88975712,1266,FALSE,2083,FALSE,5964,affiliate,marcelhe27,MarcelHe27,2015-04-19T14:11:54Z,3155,1072,31336,Metin2,,
109304356,1033,FALSE,1085,FALSE,4156,,marcelduck,marcelduck,2015-12-12T11:13:06Z,3613,2528,,,,
140508685,655,TRUE,1191,FALSE,9184,affiliate,marcelbenjam1n,MarcelBenjam1n,2016-11-27T14:24:30Z,2191,1000,33214,Fortnite,,
46503402,1903,TRUE,9016,FALSE,3172,,marcel__enigma,Marcel__Enigma,2013-07-23T13:43:50Z,10910,1894,27471,Minecraft,,
98934469,1158,TRUE,57071,FALSE,4439,,marceeello,Marceeello,2015-08-11T18:12:08Z,68354,11283,1818,Gothic,,
189347347,278,TRUE,30817,TRUE,646,partner,marccaliban,MarcCaliban,2018-01-07T07:30:44Z,1456354,1425537,512710,Call of Duty: Warzone,,
73462720,1451,TRUE,349,FALSE,7982,affiliate,marc3ting,Marc3ting,2014-10-21T01:39:43Z,2501,2152,1705795372,F1 22,,
30477942,2344,TRUE,11252,FALSE,2110,affiliate,maracujas,Maracujas,2012-05-12T20:46:03Z,18400,7148,509673,Makers & Crafting,,
125916083,860,TRUE,11899,FALSE,7940,affiliate,mara_sue,mara_sue,2016-06-04T17:04:47Z,18034,6135,506274,Assassin's Creed Odyssey,,
80892694,1355,TRUE,5856,FALSE,2766,affiliate,maostarrr,maostarrR,2015-01-25T19:37:17Z,18695,12839,512710,Call of Duty: Warzone,,
100364432,1132,TRUE,2203,FALSE,5094,,manura133,manura133,2015-08-23T15:17:23Z,3449,1246,512953,Elden Ring,,
81894042,1345,TRUE,36526,FALSE,3851,affiliate,manulm80,ManuLM80,2015-02-05T20:50:55Z,158055,121529,1681462442,Jurassic World Evolution 2,,
38960611,2107,TRUE,2840,FALSE,9159,,manthegangster,manthegangster,2013-01-02T03:38:24Z,3207,367,752590871,F1 2021,,
72924130,1461,TRUE,12707,FALSE,8828,affiliate,mantalis00,Mantalis00,2014-10-12T15:57:39Z,38410,25703,32982,Grand Theft Auto V,,
171906048,371,TRUE,1064,FALSE,8201,affiliate,mansplan,Mansplan,2017-08-28T22:25:26Z,4999,3935,510204,Thief Simulator,,
23247072,2659,FALSE,50503,FALSE,8338,affiliate,mannieo,ManNiEO,2011-07-02T21:31:05Z,55928,5425,65876,Cyberpunk 2077,,
121047975,919,TRUE,47681,FALSE,1694,affiliate,manni_gaming,Manni_Gaming,2016-04-06T00:30:38Z,52287,4606,29635,Far Cry 3,,
43626069,1925,FALSE,2225,FALSE,6747,affiliate,mankale,mankale,2013-05-17T12:37:21Z,3813,1588,490422,StarCraft II,,
48404115,1868,FALSE,7433,FALSE,3266,affiliate,manisroadtrips,Manisroadtrips,2013-08-31T22:31:51Z,8169,736,509672,Travel & Outdoors,,
51444008,645,FALSE,2256,FALSE,8384,,maniashow,ManiaShow,2013-11-12T20:00:51Z,2265,9,461449,Cities: Skylines,,
43594450,1966,TRUE,4404,FALSE,7402,,mangosven,mangosven,2013-05-16T12:23:37Z,4528,124,509538,Animal Crossing: New Horizons,,
65438007,1561,FALSE,14350,FALSE,172,,mangeras,Mangeras,2014-07-01T19:38:55Z,20668,6318,394568,RimWorld,,
38362650,2133,FALSE,55377,FALSE,4337,affiliate,mangacatchy,Mangacatchy,2012-12-09T22:40:04Z,56058,681,514974,Battlefield 2042,,
193290224,236,TRUE,341,FALSE,4614,,manekineko206,ManekiNeko206,2018-01-27T15:36:04Z,347,6,66170,Warframe,,
77123650,1390,TRUE,1809,FALSE,2369,,mando_232,Mando_232,2014-12-13T15:19:48Z,1819,10,,,,
18999898,2847,TRUE,6096,FALSE,9194,affiliate,mandarinechan,Mandarinechan,2010-12-25T21:46:15Z,14117,8021,31761,Dragon Age: Inquisition,,
109784862,1028,FALSE,3475,FALSE,3864,affiliate,mancermaik,MancerMaik,2015-12-18T17:47:24Z,6985,3510,512710,Call of Duty: Warzone,,
44317542,1957,TRUE,3337,FALSE,8749,affiliate,manatros,Manatros,2013-06-03T16:37:47Z,5273,1936,515025,Overwatch 2,,
41044298,2046,FALSE,249902,TRUE,1358,partner,manapoollive,ManaPoolLive,2013-03-06T15:13:33Z,568822,318920,2748,Magic: The Gathering,,
13661627,3016,FALSE,4548620,TRUE,7867,partner,manacrewde,ManacrewDE,2010-07-10T07:40:32Z,4670807,122187,18122,World of Warcraft,,
115978520,970,FALSE,7812,FALSE,7144,affiliate,manabar,ManaBar,2016-02-15T22:43:08Z,13579,5767,18888,Warhammer Online: Age of Reckoning,,
91910031,1236,TRUE,17519,FALSE,6914,affiliate,mamamutti,MamaMutti,2015-05-25T16:38:06Z,95860,78341,500188,Hunt: Showdown,,
112332906,1006,TRUE,8206,FALSE,2394,affiliate,maluvy,Maluvy,2016-01-10T15:45:17Z,69788,61582,1113191219,Just Dance 2023 Edition,,
90875741,1249,FALSE,35659,FALSE,5671,affiliate,maltescheune,MalteScheune,2015-05-12T10:21:28Z,71923,36264,21779,League of Legends,,
114224899,987,FALSE,21636,FALSE,6840,affiliate,maltatv,MaltaTV,2016-01-29T19:01:23Z,23294,1658,513143,Teamfight Tactics,,
107149563,1062,TRUE,1358,FALSE,8358,affiliate,malphas_tv,malphas_tv,2015-11-15T02:41:31Z,6302,4944,490374,Horizon Zero Dawn,,
71142277,1487,TRUE,3013,FALSE,1673,affiliate,malloth_rha,Malloth_Rha,2014-09-13T18:28:10Z,6053,3040,497241,The Boogie Man,,
133455700,773,TRUE,10082,FALSE,4521,affiliate,malgorstv,MalgorsTV,2016-08-29T14:25:49Z,11001,919,18122,World of Warcraft,,
119449816,934,TRUE,1400,FALSE,5880,affiliate,malagashinaii,MalagaShinaii,2016-03-22T15:22:24Z,4926,3526,582597410,Veloren,,
120358364,923,FALSE,5689,FALSE,859,affiliate,mal0o_live,mal0o_live,2016-03-30T13:36:58Z,9016,3327,31336,Metin2,,
91025478,1247,TRUE,5224,FALSE,6048,,makreelee,Makreelee,2015-05-14T13:17:08Z,5731,507,313558,Diablo III,,
100499604,1144,FALSE,37055,FALSE,85,,majoschroeber,Majoschroeber,2015-08-24T21:51:00Z,42904,5849,271304,7 Days to Die,,
9484992,3223,TRUE,107026,FALSE,8644,affiliate,majorxi,MajorXI,2009-12-13T00:48:58Z,107366,340,497410,Metro Exodus,,
154808729,533,TRUE,78333,TRUE,7214,partner,majorspanker,MajorSpanker,2017-04-27T12:23:16Z,165743,87410,509658,Just Chatting,,
63626312,1592,TRUE,38651,FALSE,4076,affiliate,majorfranz,majorfranz,2014-06-03T15:11:55Z,60914,22263,32399,Counter-Strike: Global Offensive,,
37284556,2174,FALSE,5877,FALSE,6186,affiliate,majila,majila,2012-10-29T20:19:04Z,7003,1126,103252334,Cookie Run: Kingdom,,
147290574,611,TRUE,14034,FALSE,8492,,maissl,Maissl,2017-02-08T20:26:41Z,73964,59930,516086,Grounded,,
67570209,1500,FALSE,2222,FALSE,8979,affiliate,mainegobozz92,MainEgoBozZ92,2014-07-28T22:14:36Z,4634,2412,517746,Random Dice,,
51393086,1795,FALSE,74600,FALSE,7312,affiliate,maikzzn,maikzzn,2013-11-11T12:58:07Z,108280,33680,505393,Arcanium: Rise of Akhan,,
88390924,1160,FALSE,159,FALSE,9023,,maikisback,MaikisBack,2015-04-12T20:42:54Z,162,3,,,,
79447749,1371,TRUE,10348,FALSE,989,,maikderiv,MaikderIV,2015-01-10T18:12:47Z,11787,1439,,,,
27657451,2455,TRUE,3441835,TRUE,721,partner,maihopawango,MAiHOPAWANGO,2012-01-22T13:02:22Z,11461092,8019257,491931,Escape from Tarkov,,
42040777,2018,TRUE,18748,FALSE,9142,,maichen_,maichen_,2013-04-03T18:38:44Z,48672,29924,509658,Just Chatting,,
17558362,2895,TRUE,80430,FALSE,7584,affiliate,mahribar,Mahribar,2010-11-08T00:28:47Z,85048,4618,513007,Per Aspera,,
73864671,1445,TRUE,4711,FALSE,3165,affiliate,mahounoalice,MahouNoAlice,2014-10-27T15:08:58Z,16644,11933,670867987,Pokémon Scarlet/Violet,,
172747892,395,FALSE,10836,FALSE,6448,affiliate,mahoni257,Mahoni257,2017-09-03T15:45:15Z,12149,1313,658428282,2089: Space Divided,,
29336795,2267,FALSE,26364,FALSE,5294,affiliate,mahalo_x2,mahalo_x2,2012-03-28T18:09:07Z,27797,1433,509658,Just Chatting,,
108879310,1029,TRUE,7484,FALSE,4294,affiliate,magotv,MagoTV,2015-12-06T16:43:09Z,8008,524,509658,Just Chatting,,
70735708,1496,TRUE,18725,FALSE,3372,affiliate,magonius,magonius,2014-09-07T02:35:11Z,21506,2781,21779,League of Legends,,
61790466,1626,FALSE,1954,FALSE,3610,affiliate,magnethelmspielt,Magnethelmspielt,2014-04-28T17:46:05Z,2330,376,497440,Hell Let Loose,,
91750536,1237,TRUE,8007,FALSE,78,affiliate,magikrat,MagikRat,2015-05-23T18:36:39Z,10864,2857,512930,Outriders,,
81439147,1348,FALSE,12952,FALSE,6014,affiliate,magiehammer,Magiehammer,2015-01-31T19:30:34Z,23513,10561,497906,Cosmoteer: Starship Architect & Commander,,
85003046,1310,TRUE,12591,FALSE,1613,affiliate,magictrixchris,magictrixchris,2015-03-12T08:53:14Z,20606,8015,1678052513,Call of Duty: Modern Warfare II,,
36695166,2197,TRUE,1142,FALSE,6453,,magicmanfred,MagicManfred,2012-10-06T12:22:33Z,1163,21,497057,Destiny 2,,
37533978,2159,TRUE,522,FALSE,8374,,magickube,magickube,2012-11-08T20:23:14Z,695,173,7193,Microsoft Flight Simulator,,
47690788,1881,FALSE,6306,FALSE,7616,affiliate,magickalinka,magickalinka,2013-08-16T21:19:24Z,7072,766,490292,Dark Souls III,,
37089559,2181,FALSE,7898,FALSE,7021,affiliate,magicalfails,Magicalfails,2012-10-21T17:42:43Z,14814,6916,670867987,Pokémon Scarlet/Violet,,
141182253,675,TRUE,12487,FALSE,4485,affiliate,magic_odin,Magic_Odin,2016-12-06T01:59:21Z,25902,13415,145787409,Undecember,,
88733721,1275,TRUE,18680,FALSE,8215,affiliate,magic_lu_,Magic_Lu_,2015-04-16T22:37:54Z,36163,17483,1401095,Honey, I Joined a Cult,
60076122,1654,TRUE,370,FALSE,7839,,maghrebpatron48,maghrebpatron48,2014-04-02T16:44:42Z,942,572,1678052513,Call of Duty: Modern Warfare II,,
28993674,2384,FALSE,39642,FALSE,5840,affiliate,maggut,Maggut,2012-03-13T15:31:45Z,44115,4473,513143,Teamfight Tactics,,
144699431,637,TRUE,6931,FALSE,7008,,maggoolive,maggoolive,2017-01-13T22:28:17Z,8614,1683,498482,Age of Empires IV,,
39759992,2084,TRUE,9053,FALSE,1387,affiliate,maggolas,Maggolas,2013-01-27T22:15:24Z,14825,5772,1158884259,Splatoon 3,,
122718294,900,TRUE,52679,FALSE,1214,affiliate,magdeburgesports,MagdeburgeSports,2016-04-25T20:23:12Z,100849,48170,32959,Heroes of the Storm,,
139267416,696,TRUE,5941,FALSE,2343,affiliate,mafryxz,mafryxz,2016-11-11T20:04:06Z,17497,11556,1678052513,Call of Duty: Modern Warfare II,,
92356448,1229,TRUE,1740,FALSE,2605,affiliate,maettin,maettin,2015-05-31T14:27:11Z,1869,129,493846,Cook, Serve, Delicious! 2!!
81226945,1352,FALSE,735,FALSE,6495,,maestosking,MaestosKing,2015-01-29T18:03:36Z,768,33,509658,Just Chatting,,
137715327,719,FALSE,399,FALSE,4400,affiliate,maerrelou,MaerreLou,2016-10-23T09:07:04Z,2366,1967,516575,VALORANT,,
131257522,795,TRUE,359,FALSE,8877,affiliate,maegges,Maegges,2016-08-03T19:31:37Z,8299,7940,1678052513,Call of Duty: Modern Warfare II,,
47510525,1887,FALSE,5258,FALSE,8191,affiliate,madyalla,madyalla,2013-08-12T19:53:21Z,40984,35726,1199725270,WWE 2K22,,
63183793,1595,TRUE,5276,FALSE,3988,affiliate,madyaak188,Madyaak188,2014-05-26T12:24:41Z,26345,21069,32982,Grand Theft Auto V,,
31151610,2317,TRUE,40065,FALSE,3182,affiliate,madsworld,MadsWorld,2012-06-08T20:28:23Z,50758,10693,491487,Dead by Daylight,,
66957938,1543,TRUE,7811,FALSE,6791,affiliate,madstevee,MADSTEVEE,2014-07-22T13:50:19Z,19610,11799,32399,Counter-Strike: Global Offensive,,
143936402,644,TRUE,54787,FALSE,1680,,madsgaming91,Madsgaming91,2017-01-06T00:32:08Z,111655,56868,491487,Dead by Daylight,,
85077449,1310,FALSE,1236,FALSE,6839,affiliate,madroidtv,MadroidTV,2015-03-12T20:00:52Z,3198,1962,27602,Pokémon Black/White,,
148429201,596,TRUE,48508,TRUE,3698,partner,madpepper,MadPepper,2017-02-22T11:32:38Z,71246,22738,509658,Just Chatting,,
102589148,1119,TRUE,49333,FALSE,5030,affiliate,madmexx82,Madmexx82,2015-09-19T21:47:26Z,142160,92827,515025,Overwatch 2,,
106804258,1064,FALSE,5287,FALSE,7400,,madmatztv,madmatztv,2015-11-11T08:30:02Z,9114,3827,18122,World of Warcraft,,
29833466,2350,FALSE,503,FALSE,8357,,madmatz2011,MadMatz2011,2012-04-16T18:46:39Z,511,8,,,,
36093455,2181,FALSE,3981,FALSE,7644,affiliate,madlboy,MadlBoy,2012-09-10T18:55:06Z,3994,13,488500,Battlefield 1,,
79307915,1368,TRUE,9265,FALSE,5253,affiliate,madkrelar,MadKrelar,2015-01-09T13:30:01Z,18723,9458,509673,Makers & Crafting,,
61405455,1600,FALSE,575,FALSE,9418,,madiz_xtp,madiZ_xTp,2014-04-22T15:49:52Z,729,154,516385,Diabotical,,
41700976,1945,FALSE,5825,FALSE,2105,,madiii7,Madiii7,2013-03-25T12:20:14Z,6528,703,512953,Elden Ring,,
71791783,1480,TRUE,53526,FALSE,7702,affiliate,madiciouz,Madiciouz,2014-09-23T08:02:48Z,97774,44248,1678052513,Call of Duty: Modern Warfare II,,
79866953,1355,FALSE,958,FALSE,1416,affiliate,madfox90,MadFox90,2015-01-15T11:03:22Z,2302,1344,928412879,Need for Speed Unbound,,
78127399,1385,TRUE,3144,FALSE,4786,affiliate,made0fsteel,made0fsteel,2014-12-27T21:51:27Z,6521,3377,27546,World of Tanks,,
178460861,356,FALSE,1407,FALSE,3571,affiliate,maddox_van_hell,maddox_van_hell,2017-10-20T16:43:14Z,12866,11459,509511,Marbles On Stream,,
71976334,1477,TRUE,77902,FALSE,812,,maddig1985,Maddig1985,2014-09-26T21:06:48Z,168229,90327,227328875,Superior,,
65302734,1564,TRUE,2391,FALSE,7105,affiliate,maddiction,Maddiction,2014-06-29T14:23:20Z,4813,2422,490359,Final Fantasy VII Remake,,
46227038,1913,TRUE,29850,FALSE,3759,affiliate,maddi1191,Maddi1191,2013-07-17T16:43:27Z,51912,22062,32982,Grand Theft Auto V,,
53405249,1760,TRUE,5010,FALSE,5506,affiliate,madbonzai,MadBonzai,2013-12-17T16:47:39Z,6359,1349,506456,Satisfactory,,
100616035,1143,TRUE,205889,FALSE,6429,affiliate,madben,MadBen,2015-08-26T02:18:33Z,234772,28883,18122,World of Warcraft,,
89772705,1260,TRUE,2906,FALSE,2703,affiliate,madamgiftzwerg,MadamGiftzwerg,2015-04-28T20:37:35Z,4678,1772,518006,Stray,,
99605999,1151,TRUE,793,FALSE,7535,,madamelotus,MadameLotus,2015-08-18T13:33:34Z,1166,373,6369,God of War,,
31686077,2288,TRUE,14618,FALSE,9133,affiliate,macslin,MacSlin,2012-06-27T22:42:26Z,15416,798,497467,Monster Hunter: World,,
38740925,2110,FALSE,4375,FALSE,5153,affiliate,macman_tv,macman_tv,2012-12-24T23:04:04Z,9477,5102,511922,Into the Radius,,
102911248,1114,FALSE,499,FALSE,2098,,macman_1982,macman_1982,2015-09-24T10:31:06Z,1714,1215,1348809580,Assetto Corsa Competizione,,
66223572,1552,TRUE,617,FALSE,3852,,machtbjoern,MachtBjoern,2014-07-13T01:15:15Z,1472,855,492546,Star Wars Battlefront II,,
128942809,826,TRUE,72311,FALSE,415,partner,macholinoo,Macholinoo,2016-07-08T09:13:55Z,461280,388969,814559054,Construction Simulator,,
165827868,449,TRUE,5574,FALSE,3059,,machimaera,Machimaera,2017-07-20T19:59:10Z,11423,5849,17179,Star Wars: Knights of the Old Republic,,
89808296,1262,TRUE,6279,FALSE,1844,affiliate,macalanias88,Macalanias88,2015-04-29T12:07:38Z,15526,9247,67939,Call of Juarez: Gunslinger,,
